sgRNAID	MFE
yhiMb3491_633	-1.5
yhiMb3491_743	-3.8
yhiMb3491_786	-0.1
yhiMb3491_884	-0.5
yhiMb3491_944	-1.5
yhiNb3492_1037	-0.2
yhiNb3492_1115	0.0
yhiNb3492_162	0.0
yhiNb3492_17	-2.1
yhiNb3492_233	0.0
yhiNb3492_317	0.0
yhiNb3492_493	-4.8
yhiNb3492_595	-0.2
yhiNb3492_692	-3.3
yhiNb3492_775	0.0
yhiNb3492_81	0.0
yhiNb3492_823	0.0
yhiNb3492_903	-2.3
yhiNb3492_983	-0.9
yhjAb3518_162	0.0
yhjAb3518_212	0.0
yhjAb3518_23	-3.6
yhjAb3518_320	-3.1
yhjAb3518_33	-0.8
yhjAb3518_392	-1.6
yhjAb3518_446	-1.6
yhjAb3518_541	-1.2
yhjAb3518_589	-2.0
yhjAb3518_630	-0.4
yhjAb3518_709	0.0
yhjAb3518_790	-0.4
yhjAb3518_859	-0.9
yhjAb3518_926	0.0
yhjAb3518_965	0.0
yhjBb3520_135	-1.9
yhjBb3520_143	-0.5
yhjBb3520_203	-0.4
yhjBb3520_217	0.0
yhjBb3520_279	-0.9
yhjBb3520_296	0.0
yhjBb3520_317	-0.4
yhjBb3520_373	-6.1
yhjBb3520_394	0.0
yhjBb3520_452	-0.2
yhjBb3520_536	0.0
yhjBb3520_546	0.0
yhjBb3520_570	0.0
yhjBb3520_73	0.0
yhjBb3520_95	-1.3
yhjCb3521_137	-2.7
yhjCb3521_191	0.0
yhjCb3521_263	-2.5
yhjCb3521_298	-0.7
yhjCb3521_330	0.0
yhjCb3521_391	0.0
yhjCb3521_445	-6.0
yhjCb3521_500	-5.8
yhjCb3521_542	-0.2
yhjCb3521_585	-0.2
yhjCb3521_59	-1.8
yhjCb3521_633	0.0
yhjCb3521_701	-1.8
yhjCb3521_724	-3.8
yhjCb3521_791	-0.9
yhjDb3522_125	-0.8
yhjDb3522_221	0.0
yhjDb3522_29	-4.1
yhjDb3522_298	0.0
yhjDb3522_33	-2.1
yhjDb3522_443	-1.4
yhjDb3522_514	-1.3
yhjDb3522_61	0.0
yhjDb3522_617	0.0
yhjDb3522_679	-2.9
yhjDb3522_783	0.0
yhjDb3522_849	-0.5
yhjDb3522_869	-0.1
yhjDb3522_965	-0.7
yhjEb3523_1004	-3.9
yhjEb3523_1283	0.0
yhjEb3523_162	-5.0
yhjEb3523_27	-2.5
yhjEb3523_343	-1.3
yhjEb3523_46	0.0
yhjEb3523_463	-5.4
yhjEb3523_554	-2.7
yhjEb3523_636	-1.8
yhjEb3523_69	-3.5
yhjEb3523_749	0.0
yhjEb3523_852	-0.7
yhjGb3524_106	-1.5
yhjGb3524_1102	-0.6
yhjGb3524_1244	-2.8
yhjGb3524_1348	0.0
yhjGb3524_1472	0.0
yhjGb3524_1611	-2.9
yhjGb3524_1738	0.0
yhjGb3524_227	-0.5
yhjGb3524_23	-0.4
yhjGb3524_387	-0.7
yhjGb3524_568	-5.4
yhjGb3524_765	-1.9
yhjGb3524_910	0.0
yhjHb3525_137	0.0
yhjHb3525_166	-1.1
yhjHb3525_18	0.0
yhjHb3525_193	0.0
yhjHb3525_225	0.0
yhjHb3525_275	0.0
yhjHb3525_325	-2.9
yhjHb3525_33	-1.2
yhjHb3525_34	-2.7
yhjHb3525_366	-1.0
yhjHb3525_382	0.0
yhjHb3525_421	-1.2
yhjHb3525_440	0.0
yhjHb3525_485	-4.1
yhjHb3525_98	0.0
yhjJb3527_1181	-2.4
yhjJb3527_1281	0.0
yhjJb3527_1448	-6.2
yhjJb3527_158	-2.2
yhjJb3527_206	-1.6
yhjJb3527_337	-3.1
yhjJb3527_434	-2.8
yhjJb3527_508	-1.3
yhjJb3527_574	-1.4
yhjJb3527_844	-0.7
yhjJb3527_981	-1.0
yhjKb3529_1072	-0.2
yhjKb3529_1198	-3.8
yhjKb3529_1354	-9.1
yhjKb3529_1630	-1.7
yhjKb3529_1747	-2.4
yhjKb3529_1859	0.0
yhjKb3529_1948	0.0
yhjKb3529_438	0.0
yhjKb3529_50	0.0
yhjKb3529_553	-5.0
yhjKb3529_57	0.0
yhjKb3529_96	-2.0
yhjRb3535_110	-0.4
yhjRb3535_119	-5.0
yhjRb3535_16	-2.0
yhjRb3535_28	-1.3
yhjRb3535_35	-0.8
yhjRb3535_54	0.0
yhjVb3539_1122	0.0
yhjVb3539_155	-1.6
yhjVb3539_245	-1.8
yhjVb3539_318	0.0
yhjVb3539_369	-3.1
yhjVb3539_40	0.0
yhjVb3539_493	0.0
yhjVb3539_563	-2.4
yhjVb3539_622	-1.1
yhjVb3539_677	0.0
yhjVb3539_791	-0.8
yhjVb3539_870	0.0
yhjVb3539_98	-4.5
yhjVb3539_993	0.0
yhjXb3547_1002	0.0
yhjXb3547_1106	-0.6
yhjXb3547_27	0.0
yhjXb3547_387	0.0
yhjXb3547_444	-0.9
yhjXb3547_500	0.0
yhjXb3547_568	0.0
yhjXb3547_59	0.0
yhjXb3547_677	-0.2
yhjXb3547_7	-1.1
yhjXb3547_722	-1.1
yhjXb3547_789	-1.5
yhjXb3547_840	-0.7
yhjYb3548_122	-0.1
yhjYb3548_146	-0.1
yhjYb3548_207	0.0
yhjYb3548_250	-1.8
yhjYb3548_534	-1.9
yhjYb3548_578	0.0
yhjYb3548_647	-0.9
yhjYb3548_89	-2.0
yiaAb3562_137	0.0
yiaAb3562_182	0.0
yiaAb3562_20	0.0
yiaAb3562_208	0.0
yiaAb3562_212	0.0
yiaAb3562_218	0.0
yiaAb3562_233	0.0
yiaAb3562_237	0.0
yiaAb3562_32	0.0
yiaAb3562_383	0.0
yiaAb3562_393	-0.7
yiaAb3562_394	0.0
yiaAb3562_397	-1.4
yiaBb3563_191	0.0
yiaBb3563_192	0.0
yiaBb3563_201	-0.9
yiaBb3563_256	0.0
yiaBb3563_286	0.0
yiaBb3563_8	0.0
yiaBb3563_81	0.0
yiaBb3563_82	0.0
yiaCb3550_128	-6.2
yiaCb3550_137	0.0
yiaCb3550_288	-7.8
yiaCb3550_294	-0.5
yiaCb3550_32	0.0
yiaCb3550_345	0.0
yiaCb3550_39	0.0
yiaCb3550_392	-2.6
yiaCb3550_393	-2.6
yiaCb3550_400	0.0
yiaCb3550_65	-3.5
yiaCb3550_76	0.0
yiaCb3550_77	0.0
yiaDb3552_26	-1.4
yiaDb3552_29	-1.6
yiaDb3552_321	0.0
yiaDb3552_389	-1.6
yiaDb3552_395	0.0
yiaDb3552_477	-0.2
yiaDb3552_534	-6.1
yiaDb3552_552	-0.5
yiaDb3552_576	-7.3
yiaDb3552_605	0.0
yiaDb3552_630	0.0
yiaDb3552_80	0.0
yiaFb3554_17	-3.2
yiaFb3554_193	0.0
yiaFb3554_257	-2.7
yiaFb3554_301	-1.7
yiaFb3554_328	0.0
yiaFb3554_37	0.0
yiaFb3554_461	-1.2
yiaFb3554_505	-0.2
yiaFb3554_597	-5.5
yiaFb3554_66	0.0
yiaGb3555_101	-1.2
yiaGb3555_107	0.0
yiaGb3555_158	0.0
yiaGb3555_159	0.0
yiaGb3555_16	-1.4
yiaGb3555_217	0.0
yiaGb3555_257	-0.1
yiaGb3555_261	0.0
yiaGb3555_262	0.0
yiaGb3555_80	-6.3
yiaGb3555_81	-4.9
yiaJb3574_173	-2.8
yiaJb3574_203	-6.4
yiaJb3574_230	-4.2
yiaJb3574_251	0.0
yiaJb3574_266	-0.4
yiaJb3574_311	-0.8
yiaJb3574_341	-2.0
yiaJb3574_365	-5.9
yiaJb3574_410	-1.4
yiaJb3574_447	-0.3
yiaJb3574_534	-4.4
yiaJb3574_569	-2.1
yiaJb3574_703	-0.5
yiaJb3574_772	-6.6
yiaKb3575_110	-0.3
yiaKb3575_212	-0.4
yiaKb3575_290	-0.8
yiaKb3575_32	0.0
yiaKb3575_341	-5.8
yiaKb3575_472	-0.2
yiaKb3575_558	-0.9
yiaKb3575_579	0.0
yiaKb3575_658	0.0
yiaKb3575_794	-0.5
yiaKb3575_872	-2.9
yiaKb3575_912	-0.5
yiaLb3576_180	-2.2
yiaLb3576_25	-3.3
yiaLb3576_352	-0.3
yiaLb3576_390	0.0
yiaLb3576_394	-1.5
yiaLb3576_44	-7.1
yiaLb3576_50	0.0
yiaLb3576_95	-0.1
yiaLb3576_96	-0.1
yiaMb3577_219	-2.6
yiaMb3577_257	0.0
yiaMb3577_287	-1.4
yiaMb3577_334	-4.7
yiaMb3577_339	-3.2
yiaMb3577_350	-5.4
yiaMb3577_368	-2.4
yiaMb3577_379	-0.6
yiaMb3577_380	-0.6
yiaMb3577_383	0.0
yiaMb3577_387	0.0
yiaNb3578_1000	-3.2
yiaNb3578_1117	0.0
yiaNb3578_1191	0.0
yiaNb3578_120	-0.5
yiaNb3578_240	-0.9
yiaNb3578_485	-1.3
yiaNb3578_55	-2.4
yiaNb3578_585	-2.9
yiaNb3578_62	-4.3
yiaNb3578_667	0.0
yiaNb3578_824	0.0
yiaNb3578_892	0.0
yiaOb3579_20	-1.7
yiaOb3579_248	-1.8
yiaOb3579_318	-0.5
yiaOb3579_389	0.0
yiaOb3579_42	-4.1
yiaOb3579_452	-0.1
yiaOb3579_504	-2.2
yiaOb3579_603	0.0
yiaOb3579_628	0.0
yiaOb3579_675	-4.5
yiaTb3584_142	0.0
yiaTb3584_231	-7.1
yiaTb3584_287	-1.9
yiaTb3584_345	-0.2
yiaTb3584_371	-0.8
yiaTb3584_40	-1.8
yiaTb3584_432	0.0
yiaTb3584_466	-1.5
yiaTb3584_537	-0.3
yiaTb3584_575	-2.0
yiaTb3584_609	0.0
yiaTb3584_682	0.0
yiaTb3584_710	-2.3
yiaTb3584_74	-0.8
yiaUb3585_104	-3.5
yiaUb3585_162	-2.7
yiaUb3585_211	-2.5
yiaUb3585_306	-2.9
yiaUb3585_389	-0.9
yiaUb3585_433	0.0
yiaUb3585_491	0.0
yiaUb3585_553	-3.1
yiaUb3585_647	0.0
yiaUb3585_735	0.0
yiaUb3585_754	0.0
yiaUb3585_815	0.0
yiaUb3585_864	-4.7
yiaUb3585_946	-0.7
yiaVb3586_150	0.0
yiaVb3586_202	0.0
yiaVb3586_23	-1.0
yiaVb3586_335	0.0
yiaVb3586_407	-2.3
yiaVb3586_472	0.0
yiaVb3586_530	0.0
yiaVb3586_615	-1.5
yiaVb3586_67	-2.1
yiaVb3586_722	-4.0
yiaVb3586_803	-1.9
yiaVb3586_887	-7.2
yiaVb3586_955	-2.1
yiaVb3586_980	-0.7
yiaWb3587_122	-1.2
yiaWb3587_128	0.0
yiaWb3587_210	0.0
yiaWb3587_237	0.0
yiaWb3587_248	-4.0
yiaWb3587_296	-0.2
yiaWb3587_6	0.0
yiaYb3589_1009	-8.6
yiaYb3589_1104	-1.3
yiaYb3589_281	-4.3
yiaYb3589_385	-3.6
yiaYb3589_508	-0.7
yiaYb3589_584	-2.2
yiaYb3589_678	-0.8
yiaYb3589_737	-6.0
yiaYb3589_826	-5.9
yiaYb3589_887	-3.3
yibAb3594_379	-0.7
yibAb3594_511	0.0
yibAb3594_624	0.0
yibAb3594_650	0.0
yibAb3594_763	0.0
yibAb3594_815	-0.2
yibBb3618_11	-2.8
yibBb3618_14	-0.2
yibBb3618_166	-1.1
yibBb3618_178	-1.6
yibBb3618_208	-3.6
yibBb3618_310	0.0
yibBb3618_343	0.0
yibBb3618_366	0.0
yibBb3618_457	0.0
yibBb3618_493	0.0
yibBb3618_702	0.0
yibBb3618_735	-0.8
yibBb3618_75	-1.3
yibBb3618_750	0.0
yibFb3592_23	-3.0
yibFb3592_308	0.0
yibFb3592_393	0.0
yibFb3592_482	-3.2
yibFb3592_504	-1.0
yibFb3592_531	-1.0
yibFb3592_535	0.0
yibFb3592_561	0.0
yibHb3597_1019	-4.4
yibHb3597_154	-3.4
yibHb3597_202	0.0
yibHb3597_285	-0.3
yibHb3597_396	-1.8
yibHb3597_472	0.0
yibHb3597_648	-1.0
yibHb3597_67	-1.4
yibHb3597_708	-0.9
yibHb3597_759	0.0
yibHb3597_856	-0.8
yibHb3597_904	-2.3
yibHb3597_956	-3.4
yibHb3597_980	0.0
yibIb3598_111	-1.7
yibIb3598_117	-3.1
yibIb3598_323	-1.4
yibIb3598_84	-2.5
yibLb3602_107	-0.5
yibLb3602_153	0.0
yibLb3602_171	0.0
yibLb3602_211	0.0
yibLb3602_216	0.0
yibLb3602_230	0.0
yibLb3602_294	-4.5
yibLb3602_295	-4.5
yibLb3602_302	-3.1
yibLb3602_312	0.0
yibLb3602_324	0.0
yibLb3602_60	-0.9
yibLb3602_63	-1.6
yibLb3602_71	-1.8
yibLb3602_92	-3.1
yibNb3611_101	0.0
yibNb3611_195	-1.2
yibNb3611_204	0.0
yibNb3611_248	0.0
yibNb3611_286	-0.5
yibNb3611_321	-1.7
yibNb3611_35	0.0
yibNb3611_96	-3.1
yibQb3614_108	-2.7
yibQb3614_152	-0.3
yibQb3614_238	0.0
yibQb3614_286	0.0
yibQb3614_461	-2.3
yibQb3614_531	0.0
yibQb3614_57	0.0
yibQb3614_588	-1.2
yibQb3614_745	-0.8
yibQb3614_814	0.0
yibQb3614_925	-2.7
yibTb4554_115	-3.0
yibTb4554_119	-0.1
yibTb4554_127	0.0
yibTb4554_128	0.0
yibTb4554_142	0.0
yibTb4554_25	0.0
yibTb4554_44	-0.7
yicCb3644_126	-3.9
yicCb3644_195	-1.2
yicCb3644_20	-2.4
yicCb3644_26	0.0
yicCb3644_315	0.0
yicCb3644_354	-0.8
yicCb3644_491	-0.3
yicCb3644_523	-4.2
yicCb3644_6	-2.5
yicCb3644_62	-0.2
yicCb3644_644	-0.3
yicCb3644_660	0.0
yicCb3644_750	-3.9
yicCb3644_806	0.0
yicGb3646_113	-4.3
yicGb3646_183	0.0
yicGb3646_212	-1.5
yicGb3646_224	0.0
yicGb3646_247	0.0
yicGb3646_374	0.0
yicGb3646_420	-3.7
yicGb3646_449	-1.6
yicGb3646_467	-2.0
yicGb3646_507	-0.1
yicGb3646_530	-4.5
yicGb3646_551	-5.2
yicGb3646_570	-0.4
yicHb3655_1127	-0.4
yicHb3655_1304	-3.4
yicHb3655_1424	-0.9
yicHb3655_1628	-0.4
yicHb3655_278	-0.1
yicHb3655_400	0.0
yicHb3655_611	-1.9
yicHb3655_63	0.0
yicHb3655_730	-1.9
yicHb3655_83	0.0
yicHb3655_842	-1.9
yicHb3655_975	-5.1
yicIb3656_110	0.0
yicIb3656_111	0.0
yicIb3656_113	-0.3
yicIb3656_1174	-1.5
yicIb3656_1503	-0.7
yicIb3656_1852	-2.1
yicIb3656_2211	0.0
yicIb3656_34	-0.7
yicIb3656_39	0.0
yicIb3656_512	-0.5
yicIb3656_54	0.0
yicIb3656_55	0.0
yicIb3656_836	-1.0
yicJb3657_1009	0.0
yicJb3657_1076	-1.1
yicJb3657_1199	-1.2
yicJb3657_146	-1.0
yicJb3657_241	-3.5
yicJb3657_290	0.0
yicJb3657_371	-1.3
yicJb3657_413	-1.8
yicJb3657_467	0.0
yicJb3657_564	-0.4
yicJb3657_63	-1.1
yicJb3657_634	0.0
yicJb3657_710	-1.1
yicJb3657_828	-0.8
yicJb3657_921	0.0
yicLb3660_328	-1.9
yicLb3660_373	-1.2
yicLb3660_41	0.0
yicLb3660_44	0.0
yicLb3660_445	0.0
yicLb3660_470	-2.1
yicLb3660_518	0.0
yicLb3660_543	-3.3
yicLb3660_559	-0.4
yicLb3660_689	-2.5
yicLb3660_743	0.0
yicLb3660_766	-5.0
yicLb3660_8	-0.3
yicNb3663_122	-1.8
yicNb3663_204	-1.2
yicNb3663_215	-1.7
yicNb3663_270	-1.0
yicNb3663_311	-4.8
yicNb3663_316	-4.4
yicNb3663_323	-5.4
yicNb3663_428	0.0
yicNb3663_65	-1.8
yicNb3663_87	-6.3
yicOb3664_1119	0.0
yicOb3664_1186	-0.9
yicOb3664_1278	0.0
yicOb3664_151	-0.9
yicOb3664_215	-2.8
yicOb3664_299	-0.6
yicOb3664_338	0.0
yicOb3664_399	-4.0
yicOb3664_449	0.0
yicOb3664_700	0.0
yicOb3664_80	-1.7
yicOb3664_869	0.0
yicOb3664_932	0.0
yicRb3638_129	-1.7
yicRb3638_233	0.0
yicRb3638_234	0.0
yicRb3638_297	-0.6
yicRb3638_310	0.0
yicRb3638_339	-3.7
yicRb3638_389	0.0
yicRb3638_396	-4.7
yicRb3638_438	-2.0
yicRb3638_450	-4.2
yicRb3638_468	0.0
yicRb3638_504	-0.7
yicSb4555_104	0.0
yicSb4555_139	-0.4
yicSb4555_62	-2.6
yicSb4555_7	-0.3
yicSb4555_70	-1.4
yicSb4555_89	0.0
yidAb3697_102	0.0
yidAb3697_136	-4.3
yidAb3697_184	0.0
yidAb3697_321	-4.8
yidAb3697_357	0.0
yidAb3697_38	-3.4
yidAb3697_39	-4.1
yidAb3697_406	-0.2
yidAb3697_447	0.0
yidAb3697_492	-5.5
yidAb3697_536	-0.9
yidAb3697_553	-2.3
yidAb3697_614	-2.1
yidAb3697_634	-0.3
yidAb3697_68	-0.7
yidBb3698_137	-5.4
yidBb3698_149	-3.1
yidBb3698_227	0.0
yidBb3698_29	0.0
yidBb3698_292	0.0
yidBb3698_316	-5.8
yidBb3698_334	-0.7
yidBb3698_359	-2.3
yidCb3705_1133	-1.0
yidCb3705_1348	-1.7
yidCb3705_221	0.0
yidCb3705_310	0.0
yidCb3705_796	0.0
yidCb3705_85	-1.2
yidDb4557_103	0.0
yidDb4557_107	0.0
yidDb4557_192	-3.9
yidDb4557_230	0.0
yidDb4557_41	0.0
yidDb4557_42	-3.3
yidDb4557_63	-2.8
yidDb4557_73	-0.1
yidEb3685_1049	0.0
yidEb3685_1163	-2.7
yidEb3685_1289	-3.9
yidEb3685_132	0.0
yidEb3685_1370	0.0
yidEb3685_1625	0.0
yidEb3685_251	0.0
yidEb3685_392	-2.6
yidEb3685_521	0.0
yidEb3685_640	-1.4
yidEb3685_742	-1.2
yidEb3685_848	-4.2
yidEb3685_992	-3.6
yidFb3674_119	-1.8
yidFb3674_134	0.0
yidFb3674_153	-3.8
yidFb3674_170	-2.8
yidFb3674_213	0.0
yidFb3674_272	0.0
yidFb3674_275	0.0
yidFb3674_304	-0.7
yidFb3674_324	-8.4
yidFb3674_345	-6.0
yidFb3674_351	-4.6
yidFb3674_419	-6.0
yidFb3674_424	-0.4
yidFb3674_470	-0.6
yidFb3674_76	-0.1
yidGb3675_132	0.0
yidGb3675_20	-0.1
yidGb3675_203	-0.5
yidGb3675_204	-1.0
yidGb3675_245	-6.2
yidGb3675_246	-6.2
yidGb3675_261	-1.4
yidGb3675_36	-3.2
yidGb3675_37	-3.2
yidGb3675_4	-3.4
yidGb3675_49	-4.1
yidHb3676_12	0.0
yidHb3676_130	0.0
yidHb3676_140	-3.8
yidHb3676_146	-1.6
yidHb3676_15	0.0
yidHb3676_258	-1.9
yidHb3676_262	-0.5
yidHb3676_263	-1.0
yidHb3676_269	-1.7
yidHb3676_28	-4.6
yidIb3677_106	-1.8
yidIb3677_109	-2.7
yidIb3677_112	0.0
yidIb3677_170	0.0
yidIb3677_194	0.0
yidIb3677_360	-1.7
yidIb3677_411	0.0
yidIb3677_422	-1.2
yidIb3677_426	-3.7
yidIb3677_78	0.0
yidIb3677_93	-3.3
yidIb3677_94	-3.3
yidJb3678_10	0.0
yidJb3678_11	0.0
yidJb3678_1138	0.0
yidJb3678_1321	-1.7
yidJb3678_245	0.0
yidJb3678_32	0.0
yidJb3678_38	-4.4
yidJb3678_44	-0.9
yidJb3678_47	-0.5
yidJb3678_598	0.0
yidJb3678_741	-1.0
yidJb3678_9	0.0
yidJb3678_943	0.0
yidKb3679_1083	0.0
yidKb3679_1259	0.0
yidKb3679_1394	-3.5
yidKb3679_1533	-2.5
yidKb3679_1675	0.0
yidKb3679_170	-0.3
yidKb3679_315	0.0
yidKb3679_441	0.0
yidKb3679_572	-2.3
yidKb3679_686	0.0
yidKb3679_712	-2.6
yidKb3679_72	-0.2
yidKb3679_822	0.0
yidKb3679_876	-3.5
yidKb3679_982	0.0
yidLb3680_135	-0.3
yidLb3680_176	0.0
yidLb3680_280	-0.4
yidLb3680_347	-1.2
yidLb3680_422	0.0
yidLb3680_43	-1.0
yidLb3680_55	0.0
yidLb3680_572	-2.5
yidLb3680_584	-2.0
yidLb3680_632	-0.8
yidLb3680_674	0.0
yidLb3680_699	0.0
yidLb3680_791	-0.1
yidLb3680_83	0.0
yidLb3680_861	-6.3
yidPb3684_122	-1.4
yidPb3684_134	-1.4
yidPb3684_168	-8.5
yidPb3684_192	-2.8
yidPb3684_233	0.0
yidPb3684_304	-7.1
yidPb3684_327	0.0
yidPb3684_366	0.0
yidPb3684_525	-2.5
yidPb3684_542	-2.1
yidPb3684_586	-0.9
yidPb3684_602	-0.4
yidPb3684_672	-2.1
yidPb3684_684	-4.7
yidPb3684_76	0.0
yidQb3688_119	-4.9
yidQb3688_128	-1.2
yidQb3688_149	-0.7
yidQb3688_187	-1.9
yidQb3688_234	-2.0
yidQb3688_278	-3.1
yidQb3688_293	-5.0
yidQb3688_65	-2.7
yidQb3688_77	0.0
yidQb3688_78	0.0
yidQb3688_83	0.0
yidRb3689_10	0.0
yidRb3689_1014	0.0
yidRb3689_102	0.0
yidRb3689_11	0.0
yidRb3689_1148	-1.6
yidRb3689_236	-3.1
yidRb3689_414	-0.5
yidRb3689_47	0.0
yidRb3689_535	-0.8
yidRb3689_55	-1.8
yidRb3689_56	-0.2
yidRb3689_57	0.0
yidRb3689_724	0.0
yidRb3689_851	-5.7
yidXb3696_140	-0.9
yidXb3696_216	-0.9
yidXb3696_262	0.0
yidXb3696_273	-0.4
yidXb3696_293	0.0
yidXb3696_338	0.0
yidXb3696_410	-1.6
yidXb3696_447	-0.4
yidXb3696_462	0.0
yidXb3696_510	0.0
yidXb3696_547	-0.4
yidXb3696_559	-0.2
yidXb3696_586	0.0
yidXb3696_98	0.0
yidZb3711_106	-1.8
yidZb3711_11	-0.4
yidZb3711_156	-1.6
yidZb3711_17	-0.6
yidZb3711_190	-5.6
yidZb3711_273	-2.5
yidZb3711_370	0.0
yidZb3711_419	-0.6
yidZb3711_469	-4.8
yidZb3711_539	-3.1
yidZb3711_610	-5.0
yidZb3711_706	0.0
yidZb3711_769	0.0
yidZb3711_843	0.0
yieEb3712_125	-0.1
yieEb3712_17	0.0
yieEb3712_242	-1.9
yieEb3712_300	0.0
yieEb3712_360	-0.4
yieEb3712_508	-1.5
yieEb3712_587	-5.9
yieEb3712_60	-1.6
yieEb3712_602	0.0
yieEb3712_657	-2.9
yieEb3712_688	-0.7
yieEb3712_725	-4.8
yieEb3712_84	0.0
yieHb3715_115	0.0
yieHb3715_176	-0.8
yieHb3715_225	-2.0
yieHb3715_307	0.0
yieHb3715_330	0.0
yieHb3715_433	-0.5
yieHb3715_5	0.0
yieHb3715_560	-3.7
yieHb3715_565	-1.2
yieHb3715_577	-2.2
yieHb3715_589	-1.5
yieHb3715_602	0.0
yieHb3715_625	0.0
yieKb3718_163	0.0
yieKb3718_17	0.0
yieKb3718_242	0.0
yieKb3718_268	0.0
yieKb3718_294	-0.5
yieKb3718_409	-0.9
yieKb3718_448	-1.3
yieKb3718_514	0.0
yieKb3718_538	-0.2
yieKb3718_625	-3.8
yieKb3718_695	-2.7
yieKb3718_93	-3.2
yieLb3719_1028	-0.7
yieLb3719_282	0.0
yieLb3719_368	-1.6
yieLb3719_444	0.0
yieLb3719_588	-4.8
yieLb3719_62	-4.9
yieLb3719_649	0.0
yieLb3719_724	-0.8
yieLb3719_772	0.0
yieLb3719_863	0.0
yieLb3719_88	-4.9
yieLb3719_931	-1.1
yiePb3755_112	0.0
yiePb3755_205	-2.1
yiePb3755_211	-2.0
yiePb3755_235	0.0
yiePb3755_380	-0.4
yiePb3755_39	0.0
yiePb3755_4	-1.7
yiePb3755_416	0.0
yiePb3755_447	0.0
yiePb3755_506	0.0
yiePb3755_521	0.0
yiePb3755_540	0.0
yiePb3755_575	-0.4
yifBb3765_1046	0.0
yifBb3765_1291	-0.3
yifBb3765_1497	-2.4
yifBb3765_155	0.0
yifBb3765_23	0.0
yifBb3765_24	0.0
yifBb3765_32	-7.3
yifBb3765_33	-6.1
yifBb3765_371	-1.0
yifBb3765_49	0.0
yifBb3765_50	0.0
yifBb3765_51	0.0
yifBb3765_52	0.0
yifBb3765_548	0.0
yifBb3765_793	-1.5
yifEb3764_122	-0.1
yifEb3764_161	-5.6
yifEb3764_192	-4.3
yifEb3764_208	-0.6
yifEb3764_236	0.0
yifEb3764_262	-1.0
yifEb3764_52	0.0
yifEb3764_83	-2.0
yifKb3795_1097	-0.5
yifKb3795_1217	0.0
yifKb3795_1347	-4.1
yifKb3795_16	-4.1
yifKb3795_358	-1.4
yifKb3795_476	-0.9
yifKb3795_606	0.0
yifKb3795_62	-2.9
yifKb3795_63	-2.9
yifKb3795_685	-1.1
yifKb3795_74	-3.7
yifKb3795_807	-2.3
yifKb3795_981	-2.2
yifLb4558_106	-2.7
yifLb4558_112	-1.0
yifLb4558_151	-0.3
yifLb4558_170	-7.2
yifLb4558_48	-0.4
yifLb4558_73	-0.8
yifLb4558_84	-2.0
yifLb4558_85	-2.0
yigAb3810_177	0.0
yigAb3810_242	-1.3
yigAb3810_293	0.0
yigAb3810_379	-1.5
yigAb3810_403	-3.1
yigAb3810_448	-0.3
yigAb3810_493	0.0
yigAb3810_51	0.0
yigAb3810_602	-2.4
yigAb3810_614	0.0
yigAb3810_673	-1.4
yigAb3810_82	0.0
yigBb3812_110	0.0
yigBb3812_12	-2.3
yigBb3812_147	0.0
yigBb3812_16	-5.6
yigBb3812_174	0.0
yigBb3812_197	-3.0
yigBb3812_272	-4.8
yigBb3812_330	-0.7
yigBb3812_362	0.0
yigBb3812_404	-2.1
yigBb3812_41	-1.8
yigBb3812_421	0.0
yigBb3812_472	-3.0
yigBb3812_60	-1.5
yigEb4482_121	-4.3
yigEb4482_131	-1.9
yigEb4482_154	0.0
yigEb4482_191	0.0
yigEb4482_298	-0.3
yigEb4482_434	0.0
yigEb4482_478	0.0
yigEb4482_530	0.0
yigEb4482_578	0.0
yigEb4482_594	0.0
yigEb4482_65	0.0
yigEb4482_711	0.0
yigEb4482_737	-5.4
yigEb4482_95	-1.2
yigFb3817_185	0.0
yigFb3817_204	0.0
yigFb3817_299	-4.1
yigGb3818_146	0.0
yigGb3818_18	-1.1
yigGb3818_183	-0.4
yigGb3818_19	-1.1
yigGb3818_192	-0.9
yigGb3818_275	-5.2
yigGb3818_287	0.0
yigGb3818_41	0.0
yigIb3820_128	-0.3
yigIb3820_142	0.0
yigIb3820_17	0.0
yigIb3820_215	0.0
yigIb3820_249	-3.6
yigIb3820_30	0.0
yigIb3820_302	0.0
yigIb3820_331	-1.1
yigIb3820_399	0.0
yigIb3820_437	-1.6
yigLb3826_135	0.0
yigLb3826_246	-4.1
yigLb3826_295	-3.1
yigLb3826_345	-2.9
yigLb3826_387	-1.5
yigLb3826_406	0.0
yigLb3826_459	-3.5
yigLb3826_47	0.0
yigLb3826_533	0.0
yigLb3826_6	0.0
yigLb3826_615	0.0
yigLb3826_720	-3.2
yigLb3826_769	0.0
yigMb3827_20	-0.5
yigMb3827_228	-0.6
yigMb3827_272	-4.6
yigMb3827_35	0.0
yigMb3827_374	0.0
yigMb3827_495	-2.0
yigMb3827_515	0.0
yigMb3827_692	-1.7
yigMb3827_727	-1.5
yigMb3827_762	-4.9
yigMb3827_812	0.0
yigZb3848_140	-1.7
yigZb3848_146	-4.8
yigZb3848_19	-4.0
yigZb3848_254	-2.4
yigZb3848_28	0.0
yigZb3848_287	-3.8
yigZb3848_329	0.0
yigZb3848_390	-1.4
yigZb3848_403	0.0
yigZb3848_410	0.0
